hashed_id,rider_id,driver_id,fare,estimated_fare,ride_duration,estimated_ride_duration,ride_distance,estimated_ride_distance,status,rating,drivers_tried,undiscounted_fare,review_requested,discount,canceled_by,payment_type,status_rec,driver_assigned,canceled_by_type
94EFCF,1642972,4978120,187,194,3462,1982,11231,11231,COMPLETED,0,"2836601,4978120,",207,0,21,,1,1,1,0
94CL70,1279026,552017,45,89,926,831,4793,4793,COMPLETED,5,"7464301,3514839,552017,",89,0,45,,1,1,1,0
94CRLN,2732228,5574025,42,82,1284,885,4820,5312,COMPLETED,4,"5574025,",84,0,42,,1,1,1,0
94CT89,2153768,5523664,45,90,1428,1312,5789,5789,COMPLETED,5,"5523664,",90,0,45,,1,1,1,0
94DM7E,6343538,633555,31,62,776,656,3491,3491,COMPLETED,5,"6112213,633555,",62,0,31,,1,1,1,0
94ENB9,141889,335922,41,73,1711,634,2983,2983,COMPLETED,5,"335922,",83,0,41,,1,1,1,0
94B680,6959276,5326051,33,66,490,880,3801,3801,COMPLETED,5,"3481465,3796177,5326051,",66,0,33,,1,1,1,0
94C6DI,90900,3130607,32,64,589,640,2315,2315,COMPLETED,5,"3491013,2348261,3130607,",64,0,32,,1,1,1,0
94EEMD,113168,3254873,49,55,619,660,2835,2835,COMPLETED,5,"3254873,",55,0,5,,1,1,1,0
94G0F4,133610,5989147,26,51,758,713,2446,2446,COMPLETED,5,"297069,7525994,6172769,7135460,268134,3272356,5989147,",51,0,26,,1,1,1,0
94DLJP,5713097,2752686,43,86,614,865,5732,5732,COMPLETED,0,"283368,2752686,",86,0,43,,1,1,1,0
94G7DI,1606639,6683932,38,75,691,838,3623,3623,COMPLETED,0,"3055102,6683932,",75,0,38,,1,1,1,0
94B0DB,6368954,1848359,35,70,660,866,4210,4210,COMPLETED,5,"1848359,",70,0,35,,1,1,1,0
94BTMN,138191,7730793,28,56,787,812,2819,2819,COMPLETED,5,"7730793,",56,0,28,,1,1,1,0
94EQSQ,314167,3859456,35,67,892,558,2571,2571,COMPLETED,0,"3539519,3859456,",70,0,35,,1,1,1,0
94ESLO,101760,3815642,187,196,3012,1803,11149,11149,COMPLETED,5,"6716104,376427,3815642,",208,0,21,,1,1,1,0
94G9G3,22526,5667277,29,58,422,668,3175,3175,COMPLETED,5,"5667277,",58,0,29,,1,1,1,0
94D2QT,3905859,4418633,49,98,1088,1093,7267,6752,COMPLETED,0,"4418633,",98,0,49,,1,1,1,0
94D6Q1,4546617,4711479,46,52,336,614,2545,2545,COMPLETED,0,"7492005,4711479,",52,0,5,,1,1,1,0
94ENOQ,194352,3491190,45,85,1906,1055,5508,5508,COMPLETED,5,"5059384,3491190,",91,0,45,,1,1,1,0
94F74J,569126,4051486,28,51,1438,616,2495,2495,COMPLETED,0,"4784332,4051486,",57,0,28,,1,1,1,0
94F7FL,3398616,2837936,198,193,5073,1802,12336,12764,COMPLETED,0,"2837936,",220,0,22,,1,1,1,0
94C16F,2347663,1243731,49,99,607,976,5462,5462,COMPLETED,5,"1243731,",99,0,49,,1,1,1,0
94EKBK,3645546,2422647,41,80,1301,997,3992,5021,COMPLETED,0,"2422647,",82,0,41,,1,1,1,0
94D32B,5797794,1471439,37,74,820,903,4524,4524,COMPLETED,5,"1471439,",74,0,37,,1,1,1,0
94D5MH,4325402,1249381,33,59,1024,818,3610,3167,COMPLETED,5,"1249381,",65,0,33,,1,1,1,0
94DEDC,7407345,7592263,47,93,1043,1318,6123,6123,COMPLETED,0,"7355455,5337626,5598165,7592263,",93,0,47,,1,1,1,0
94DG7T,1125632,3551056,48,96,967,1122,5823,6566,COMPLETED,5,"3551056,",96,0,48,,1,1,1,0
94DJC4,803843,7029197,230,256,2539,2304,16134,16033,COMPLETED,5,"5952477,7029197,",256,0,26,,1,1,1,0
94DOTQ,411306,2912798,33,66,954,836,3838,3838,COMPLETED,0,"5729782,122473,2912798,",66,0,33,,1,1,1,0
94E75D,5351980,422678,36,72,693,901,4316,4316,COMPLETED,4,"1673264,3652256,4944899,422678,",72,0,36,,1,1,1,0
94EJFF,4536126,3485536,46,85,1780,870,4366,4366,COMPLETED,5,"893060,6462905,3487801,3485536,",92,0,46,,1,1,1,0
94ESIA,545192,5797090,188,194,3441,1891,11334,11334,COMPLETED,5,"5797090,",209,0,21,,1,1,1,0
94F9A0,2633,7233409,73,138,2702,1607,10316,10283,COMPLETED,5,"7233409,",145,0,73,,1,1,1,0
94FBDF,2196233,4671667,46,92,1114,1029,4143,4143,COMPLETED,2,"1182644,4671667,",92,0,46,,1,1,1,0
94CE24,6395123,196889,228,242,4187,2436,19915,19915,COMPLETED,5,"7144299,343185,4046716,5549260,196889,",254,0,25,,1,1,1,0
94CQI0,6618351,3530554,35,68,1064,740,4066,4066,COMPLETED,2,"328369,3700694,7028704,3530554,",70,0,35,,1,1,1,0
94DEOO,523520,6619101,29,59,548,630,2588,3224,COMPLETED,5,"6619101,",59,0,29,,1,1,1,0
94EIOM,1057673,5902833,41,81,920,812,4114,4114,COMPLETED,0,"2042916,7776898,6395148,90116,5902833,",81,0,41,,1,1,1,0
94D5L5,2249667,231301,49,89,2612,1121,5826,5826,COMPLETED,0,"231301,",99,0,49,,1,1,1,0
94DT29,7677288,4971832,38,76,991,935,4699,4699,COMPLETED,0,"193655,7498181,484780,4971832,",76,0,38,,1,1,1,0
94EP3P,283934,7497053,41,80,912,657,4133,4133,COMPLETED,5,"7497053,",82,0,41,,1,1,1,0
94EQ1T,1485005,5363585,42,78,1889,873,4916,4916,COMPLETED,5,"4826208,967720,5363585,",85,0,42,,1,1,1,0
94EQ75,3073931,6183213,45,73,877,651,4131,3004,COMPLETED,4,"6183213,",90,0,45,,1,1,1,0
94G537,7806020,6044201,45,90,874,1057,5993,5993,COMPLETED,4,"4440847,6354648,7044099,382003,6044201,",90,0,45,,1,1,1,0
94DEQE,3204624,7488406,46,34,500,402,2570,1010,COMPLETED,5,"3586519,7488406,",51,1,5,,1,1,1,0
94ETTT,5578370,6504549,44,84,1550,999,5290,5469,COMPLETED,0,"7728300,2214058,6504549,",88,0,44,,1,1,1,0
94FEF5,59068,3645195,86,162,2247,1318,9393,8560,COMPLETED,4,"3645195,",171,0,86,,1,1,1,0
94FNAH,419709,5901163,43,78,2015,785,4973,4973,COMPLETED,5,"4919062,2599726,7274528,5901163,",86,0,43,,1,1,1,0
94FR6S,5427518,3325270,33,66,663,731,3924,3924,COMPLETED,5,"3325270,",66,0,33,,1,1,1,0
94B2L0,4931273,1338706,246,274,2503,2895,22725,22725,COMPLETED,0,"1338706,",274,0,27,,1,1,1,0
94BQ8D,7043360,7685022,31,62,503,693,3528,3528,COMPLETED,4,"7189155,2846819,5656770,6436841,7685022,",62,0,31,,1,1,1,0
94E5AT,7000317,6715927,36,72,626,816,4159,4385,COMPLETED,0,"5309274,7234714,6668330,5374152,6547466,6715927,",72,0,36,,1,1,1,0
94EBH9,2095622,7061949,44,85,1558,994,5557,5557,COMPLETED,4,"1468083,7061949,",89,0,44,,1,1,1,0
94EDTC,1046272,3494926,39,79,1123,970,4962,4962,COMPLETED,5,"779459,7405148,3494926,",79,0,39,,1,1,1,0
94F4TS,5405,7114484,33,64,892,660,3776,3776,COMPLETED,5,"2694608,7114484,",66,1,33,,1,1,1,0
94BJSH,802945,77095,42,85,512,763,3280,3280,COMPLETED,0,"77095,",85,0,42,,1,1,1,0
94D1TI,7683222,720314,38,76,924,978,4671,4671,COMPLETED,1,"5477248,720314,",76,0,38,,1,1,1,0
94DT7Q,7426054,3811843,29,58,706,647,3115,3115,COMPLETED,0,"2080497,5195929,3811843,",58,0,29,,1,1,1,0
94FER6,878370,968327,48,90,1298,715,4260,4260,COMPLETED,5,"3879329,968327,",96,0,48,,1,1,1,0
94CDI0,478242,3485546,194,206,3698,2271,16758,16534,COMPLETED,0,"5939857,3485546,",216,0,22,,1,1,1,0
94DBDS,5197990,3494926,28,57,772,662,3006,3006,COMPLETED,0,"3494926,",57,0,28,,1,1,1,0
94E2G4,770687,2368680,275,306,3273,2784,20240,20043,COMPLETED,0,"2368680,",306,0,31,,1,1,1,0
94E686,30011,3273264,34,68,913,741,3772,4095,COMPLETED,5,"2345317,5868838,1130090,3273264,",68,0,34,,1,1,1,0
94FRPG,1670534,1700849,48,96,1454,1267,6444,6444,COMPLETED,5,"3690433,4109287,1700849,",96,0,48,,1,1,1,0
94FSJD,204908,6735000,216,240,2713,2401,16535,16280,COMPLETED,0,"6735000,",240,0,24,,1,1,1,0
94G5QE,3595780,7178965,198,220,2825,2180,17181,17987,COMPLETED,0,"7178965,",220,0,22,,1,1,1,0
94G8S4,2620169,2889461,49,55,393,566,2867,2867,COMPLETED,0,"2889461,",55,0,5,,1,1,1,0
94BMMB,403424,5477248,40,80,798,740,2511,2511,COMPLETED,5,"7281444,2585617,2301057,2250524,6404260,5477248,",80,0,40,,1,1,1,0
94DEA9,4691094,5570431,49,94,1655,1053,6423,6423,COMPLETED,5,"531113,5570431,",98,0,49,,1,1,1,0
94FPM5,6987911,2805953,36,71,567,584,2896,2896,COMPLETED,5,"3764168,2805953,",71,0,36,,1,1,1,0
94BFFS,7482515,7676432,42,83,718,705,3740,3740,COMPLETED,4,"3842500,7676432,",83,0,42,,1,1,1,0
94BOSL,280572,7176343,41,46,360,575,2000,2000,COMPLETED,0,"1957941,452057,7176343,",46,0,5,,1,1,1,0
94D465,33015,561890,40,81,709,1121,5069,5069,COMPLETED,5,"561890,",81,0,40,,1,1,1,0
94DG8E,690418,5884848,48,54,630,574,2783,2783,COMPLETED,5,"5884848,",54,0,5,,1,1,1,0
94E53S,7134412,4671125,40,80,892,752,5233,5233,COMPLETED,5,"1130090,4671125,",80,0,40,,1,1,1,0
94EEAF,2493324,7617563,39,74,1348,816,3172,3172,COMPLETED,2,"7244230,7319067,7617563,",79,0,39,,1,1,1,0
94F4FK,6629,3842661,40,79,781,614,3480,3480,COMPLETED,5,"3848762,3842661,",79,0,40,,1,1,1,0
94BQ9D,1566325,4253332,42,83,694,714,3206,3206,COMPLETED,5,"7642714,4424821,4253332,",83,0,42,,1,1,1,0
94CS84,172688,7744540,34,68,1273,1007,3893,3893,COMPLETED,5,"7744540,",68,0,34,,2,1,1,0
94DR46,1319243,3326274,200,223,2658,2462,18044,18044,COMPLETED,5,"6257842,3354344,3326274,",223,0,22,,1,1,1,0
94EF91,5468162,5346915,221,229,5158,2752,18488,18488,COMPLETED,1,"1654420,5346915,",246,0,25,,1,1,1,0
94EMHK,32520,7358298,42,83,724,842,3624,3624,COMPLETED,5,"7358298,",83,0,42,,1,1,1,0
94G94E,3755895,3690433,44,49,281,704,2210,2210,COMPLETED,5,"3690433,",49,0,5,,1,1,1,0
94BOEL,1916541,2501090,275,292,3404,2031,16431,16770,COMPLETED,5,"2501090,",306,0,31,,1,1,1,0
94BRH3,198814,522077,235,248,3014,1846,12722,13056,COMPLETED,0,"548894,421327,7028704,522077,",261,0,26,,1,1,1,0
94CSAP,627413,181552,358,385,5659,3716,33511,33075,COMPLETED,4,"142611,7052110,2585617,1695740,4565021,181552,",398,0,40,,1,1,1,0
94DR5N,699876,3354659,239,258,3697,2587,21459,21459,COMPLETED,0,"3354659,",266,0,27,,1,1,1,0
94EHFF,7811424,7368072,48,54,506,740,2652,2652,COMPLETED,4,"5444852,7368072,",54,0,5,,1,1,1,0
94FL64,3346608,4424449,38,77,845,902,4838,4838,COMPLETED,4,"4424449,",77,0,38,,1,1,1,0
94DKEP,2750102,1905204,44,89,793,1010,5919,5919,COMPLETED,5,"1905204,",89,0,44,,1,1,1,0
94ELBJ,51527,2268290,136,160,1440,1632,7853,8912,COMPLETED,0,"2268290,",160,0,24,,1,1,1,0
94G4O1,6400579,3049554,48,96,1221,1251,6856,6476,COMPLETED,5,"3049554,",96,0,48,,1,1,1,0
94DPQD,216495,1080228,36,72,698,823,4362,4362,COMPLETED,0,"1080228,",72,0,36,,1,1,1,0
94E65N,473801,3969405,38,76,852,958,4705,4705,COMPLETED,0,"3969405,",76,0,38,,1,1,1,0
94EOQF,225945,681279,36,70,1031,773,4195,4195,COMPLETED,5,"681279,",71,0,36,,1,1,1,0
94ESMQ,2778995,6947160,39,76,795,593,2974,2974,COMPLETED,5,"6187074,6947160,",78,0,39,,1,1,1,0
94BI1A,3124484,5052022,199,204,3007,1523,9449,9449,COMPLETED,5,"5052022,",221,0,22,,1,1,1,0
94DJKM,7141204,7108857,35,69,616,857,4126,4126,COMPLETED,5,"7108857,",69,0,35,,1,1,1,0
94FI30,7140543,5945326,187,194,3078,1659,11088,11088,COMPLETED,0,"5945326,",207,0,21,,1,1,1,0
94G1T5,130512,2829279,46,93,656,1018,4087,4519,COMPLETED,5,"2831377,3990652,6788086,1499077,5052449,1348195,2829279,",93,0,46,,1,1,1,0
94CQ41,324407,3736959,47,52,469,854,2401,2401,COMPLETED,5,"5902833,3736959,",52,0,5,,1,1,1,0
94DL5R,2579646,3985421,31,62,577,509,2190,2190,COMPLETED,4,"3539519,4946809,2671551,3985421,",62,0,31,,1,1,1,0
94EI8R,49521,4415469,35,70,907,714,2657,3273,COMPLETED,0,"2004977,4415469,",70,0,35,,1,1,1,0
94FSMA,70237,3174560,28,56,733,584,2960,2960,COMPLETED,4,"3174560,",56,0,28,,2,1,1,0
94G399,1122705,1455287,34,57,2596,1002,2496,2820,COMPLETED,5,"1455287,",68,0,34,,1,1,1,0
94B58T,1116787,3238384,187,208,1688,2418,16167,16616,COMPLETED,5,"3238384,",208,0,21,,1,1,1,0
94BQPK,6200221,1636439,207,222,2507,1706,10718,10718,COMPLETED,0,"7464301,7642714,2907860,1636439,",230,0,23,,1,1,1,0
94D24N,174421,2951180,27,54,557,523,2825,2825,COMPLETED,5,"6219755,3317686,1655884,5723300,2951180,",54,0,27,,1,1,1,0
94BTM1,7220285,6179074,235,250,2951,1887,13135,13135,COMPLETED,5,"3450964,1970870,6179074,",261,0,26,,1,1,1,0
94DAP3,3886638,5577321,199,213,3649,2485,17112,17112,COMPLETED,0,"2071323,5577321,",221,0,22,,1,1,1,0
94EL6T,3429758,3859456,44,83,1333,698,4342,4020,COMPLETED,5,"2227278,3859456,",88,0,44,,1,1,1,0
94CQML,39524,3473931,49,98,927,1187,6742,6742,COMPLETED,0,"2755147,5654530,681279,3473931,",98,0,49,,1,1,1,0
94DOMM,7074115,3677881,41,83,922,914,5396,5396,COMPLETED,0,"1099076,3677881,",83,0,41,,1,1,1,0
94FK5P,2464220,4785537,43,123,2755,1058,2582,6521,COMPLETED,0,"1572662,3628126,5857657,2383707,4785537,",87,0,43,,1,1,1,0
94G4L7,753135,2208853,48,94,1558,1186,6609,6350,COMPLETED,5,"2208853,",97,0,48,,1,1,1,0
94BH61,2049682,3333010,265,286,3199,2355,15807,16134,COMPLETED,1,"53659,3333010,",294,0,29,,1,1,1,0
94BIP6,2124074,1084894,211,229,2281,1745,12618,12618,COMPLETED,0,"7433784,1084894,",235,0,23,,1,1,1,0
94CD7O,3867300,7028704,230,256,3425,2642,21151,21151,COMPLETED,5,"7028704,",256,0,26,,1,1,1,0
94CEKT,1803772,5663457,39,79,1074,906,5018,5018,COMPLETED,0,"323498,6307915,4322197,5663457,",79,0,39,,1,1,1,0
94D8ES,4067074,4952142,44,88,1034,1139,5230,5753,COMPLETED,0,"7659956,7036063,7732613,4952142,",88,0,44,,1,1,1,0
94EQ4M,7400768,5198560,215,229,2948,1843,13375,13983,COMPLETED,4,"5198560,",239,0,24,,1,1,1,0
94FEH9,1615509,7326143,32,176,3791,1460,0,9645,COMPLETED,3,"729282,122473,7326143,",65,0,32,,1,1,1,0
94FT17,5360505,2836557,41,82,986,877,5377,5377,COMPLETED,5,"5043947,4989881,1380241,359006,1032752,2836557,",82,0,41,,1,1,1,0
94G21E,307888,1398159,40,78,1604,1222,4733,4733,COMPLETED,5,"1398159,",81,0,40,,1,1,1,0
94B5HH,4129354,5442044,32,63,526,765,3602,3602,COMPLETED,5,"7488345,7357466,358886,5442044,",63,0,32,,1,1,1,0
94FPIB,2929069,5558376,38,74,1204,893,5006,4600,COMPLETED,0,"5558376,",77,0,38,,1,1,1,0
94CCH1,7791144,345784,48,94,1448,1101,6368,6368,COMPLETED,5,"345784,",96,0,48,,1,1,1,0
94CID3,3134172,204305,37,71,1068,715,3314,3314,COMPLETED,5,"5764537,6207187,628648,204305,",74,0,37,,1,1,1,0
94EIBB,3701209,3668610,200,210,3477,1940,14045,14045,COMPLETED,5,"5821097,3668610,",223,0,22,,1,1,1,0
94EMQC,1157529,6004888,42,83,852,811,4296,4296,COMPLETED,5,"4049202,6004888,",83,0,42,,1,1,1,0
94CDGB,7412009,1990555,32,65,812,720,3320,3767,COMPLETED,0,"375400,3121146,1990555,",65,0,32,,1,1,1,0
94F4BR,197500,7641051,26,52,340,538,1474,1474,COMPLETED,5,"7641051,",52,0,26,,1,1,1,0
94CM38,7121687,5819330,30,60,714,688,3304,3304,COMPLETED,5,"5819330,",60,0,30,,1,1,1,0
94D526,2357815,422678,27,54,488,557,2868,2868,COMPLETED,5,"4021980,363179,422678,",54,0,27,,1,1,1,0
94E4J5,551746,7447077,31,60,784,581,3359,3359,COMPLETED,5,"6002461,7192540,7447077,",61,0,31,,1,1,1,0
94C9H3,1196586,6798285,46,92,1251,1254,6041,6041,COMPLETED,5,"6798285,",92,0,46,,1,1,1,0
94CIOE,586040,1469197,266,296,2947,2508,19203,19203,COMPLETED,5,"1469197,",296,0,30,,1,1,1,0
94DGR6,2438723,7506619,47,52,367,705,2527,2527,COMPLETED,0,"7506619,",52,0,5,,1,1,1,0
94FBF7,3624663,3898722,257,264,5649,2606,21589,21980,COMPLETED,1,"3898722,",285,0,28,,1,1,1,0
94B2G3,591955,521708,44,87,523,984,5791,5791,COMPLETED,5,"521708,",87,0,44,,1,1,1,0
94E5J3,2056118,1959889,48,94,1548,1118,6340,6340,COMPLETED,5,"1091878,7355650,1959889,",97,0,48,,1,1,1,0
94EAO7,3070183,4649889,193,215,2817,2404,17472,17318,COMPLETED,5,"4649889,",215,0,21,,1,1,1,0
94G3ML,35129,5011785,39,78,731,910,4910,4910,COMPLETED,5,"521708,5963517,5011785,",78,0,39,,1,1,1,0
94COAL,1368014,7032699,22,51,1015,501,1606,2553,COMPLETED,5,"7032699,",45,0,22,,1,1,1,0
94DNCN,2022081,497468,42,84,929,1035,5453,5453,COMPLETED,5,"497468,",84,0,42,,1,1,1,0
94DP8F,3954963,7301998,41,82,799,864,3294,3814,COMPLETED,5,"7632074,1062930,7301998,",82,0,41,,1,1,1,0
94E7B7,7756238,3198353,37,74,570,629,3156,3156,COMPLETED,0,"7263708,6284855,3198353,",74,0,37,,1,1,1,0
94E7T5,15160,4554862,27,53,533,608,2718,2718,COMPLETED,0,"1164,5262921,4554862,",53,0,27,,1,1,1,0
94F8R0,7730498,2637739,49,89,1860,853,4035,4035,COMPLETED,0,"2637739,",98,0,49,,1,1,1,0
94B9LS,63693,4718068,49,97,1244,1022,4579,4579,COMPLETED,5,"7023838,3358344,703048,7048249,5865608,4718068,",97,0,49,,1,1,1,0
94BJEH,670044,1673264,204,226,2350,2061,14967,15343,COMPLETED,4,"1673264,",226,0,23,,1,1,1,0
94CGMG,4985169,3110563,41,81,864,1089,5109,5109,COMPLETED,4,"3110563,",81,0,41,,1,1,1,0
94E3LO,2438723,5518129,42,84,896,1137,5339,5339,COMPLETED,0,"2845924,5518129,",84,0,42,,1,1,1,0
94E7LA,1848258,7234257,46,118,2139,1353,5450,8553,COMPLETED,5,"7234257,",92,0,46,,1,1,1,0
94F55G,4833530,4600717,221,233,3275,1900,13936,14277,COMPLETED,0,"4600717,",246,0,25,,1,1,1,0
94FGOI,4825667,4060728,25,49,756,668,2271,2271,COMPLETED,5,"1323868,4060728,",49,0,25,,1,1,1,0
94CANC,123461,1671053,47,95,618,839,4857,4857,COMPLETED,0,"1671053,",95,0,47,,1,1,1,0
94E8I2,713571,5067341,34,67,647,689,4020,4020,COMPLETED,5,"7560729,5067341,",67,0,34,,1,1,1,0
94FFGP,280230,5114305,39,65,1924,549,2201,2447,COMPLETED,5,"3353904,5114305,",77,0,39,,1,1,1,0
94FRTR,4269196,325497,45,85,1569,903,5007,5647,COMPLETED,5,"325497,",90,0,45,,1,1,1,0
94DDE6,276800,4637356,190,211,2573,2268,17076,17076,COMPLETED,0,"4637356,",211,0,21,,1,1,1,0
94DHF5,233410,7306229,35,70,767,810,4346,4178,COMPLETED,0,"7306229,",70,0,35,,1,1,1,0
94DMCA,7196667,7635428,23,46,411,665,1999,1999,COMPLETED,0,"4966292,7635428,",46,0,23,,1,1,1,0
94E2A0,2146764,5374338,40,79,1017,780,5144,5144,COMPLETED,0,"5374338,",81,0,40,,1,1,1,0
94EK47,6139029,2886578,37,61,2425,593,3528,3528,COMPLETED,0,"7664197,2886578,",74,0,37,,1,1,1,0
94FENA,700221,274069,31,62,595,499,2174,2174,COMPLETED,5,"3143549,95075,4845410,6172769,2153400,1195793,3598226,7517252,2062225,274069,",62,0,31,,2,1,1,0
94B717,581324,899895,39,78,677,1056,4793,4793,COMPLETED,5,"899895,",78,0,39,,1,1,1,0
94BD0Q,162587,665561,31,62,580,827,3439,3439,COMPLETED,5,"665561,",62,0,31,,1,1,1,0
94BJKT,237874,2631294,198,212,2640,1825,11338,11338,COMPLETED,5,"2631294,",220,0,22,,1,1,1,0
94CB8P,413470,7464784,48,96,721,773,4353,4653,COMPLETED,4,"6306584,783903,7464784,",96,0,48,,1,1,1,0
94CD82,1871010,4693626,49,195,1748,1918,4081,11258,COMPLETED,5,"306426,4693626,",98,0,49,,1,1,1,0
94G7LD,7056900,7130694,43,85,980,896,5634,5634,COMPLETED,4,"7130694,",85,0,43,,1,1,1,0
94G8RM,374983,2138511,49,97,1057,1201,6600,6600,COMPLETED,5,"2138511,",97,0,49,,1,1,1,0
94B80M,854453,6169254,47,94,690,1007,4319,4319,COMPLETED,5,"7104503,6169254,",94,0,47,,1,1,1,0
94BQM0,10660,1904773,46,49,717,506,2415,2415,COMPLETED,5,"1904773,",51,0,5,,1,1,1,0
94C401,29426,7326787,44,87,589,1050,4458,4458,COMPLETED,5,"7326787,",87,0,44,,1,1,1,0
94F1Q7,7801,3530554,53,99,1660,812,4636,4636,COMPLETED,5,"4786195,5298563,3530554,",107,0,53,,1,1,1,0
94C1AN,7129,6402306,43,86,1096,1344,5377,5377,COMPLETED,5,"6402306,",86,0,43,,1,1,1,0
94D8JG,4222387,1330516,46,89,1409,974,5929,5929,COMPLETED,4,"1330516,",92,0,46,,1,1,1,0
94E3KB,591955,996820,45,88,1316,1006,5834,5834,COMPLETED,5,"996820,",90,0,45,,1,1,1,0
94B7PT,1447420,6073595,32,64,394,772,3670,3670,COMPLETED,5,"6073595,",64,0,32,,1,1,1,0
94BNI7,7809369,7369676,249,277,2865,2325,13759,13759,COMPLETED,0,"1628751,7369676,",277,0,28,,1,1,1,0
94CDCB,2536342,7421875,39,74,1380,755,4705,4614,COMPLETED,5,"7357466,7421875,",78,0,39,,1,1,1,0
94DSQR,569628,4467611,23,46,396,489,2094,2094,COMPLETED,5,"2250524,4467611,",46,0,23,,1,1,1,0
94E4EO,7790962,4003013,49,96,1414,1056,6802,6601,COMPLETED,5,"2601924,3525062,4003013,",98,0,49,,1,1,1,0
94FCC8,2605821,488813,43,83,815,601,2944,2723,COMPLETED,5,"339522,414961,5017349,2414003,2649831,6516220,2101959,3158916,488813,",85,0,43,,1,1,1,0
94FH3Q,324429,3856371,46,92,1489,1184,6130,6130,COMPLETED,5,"3856371,",92,0,46,,1,1,1,0
94FPT9,7816043,3820132,197,204,4385,2186,16399,16399,COMPLETED,0,"6299414,3726360,3287081,3820132,",219,0,22,,1,1,1,0
94FSP5,1263411,1139336,33,65,727,790,3765,3765,COMPLETED,5,"1139336,",65,0,33,,1,1,1,0
94D1F3,60901,7176343,34,63,1219,605,3694,3694,COMPLETED,0,"7176343,",67,0,34,,2,1,1,0
94D3GJ,1287686,1091878,43,84,1363,953,5445,5445,COMPLETED,5,"1091878,",86,0,43,,1,1,1,0
94FB7G,20471,3530554,192,206,2804,1998,10754,11693,COMPLETED,0,"3530554,",213,0,21,,1,1,1,0
94FSJP,106453,4450776,49,99,901,1352,5202,5202,COMPLETED,5,"6112201,4450776,",99,0,49,,1,1,1,0
94G567,2179155,4355984,40,80,790,1024,4606,5085,COMPLETED,0,"4355984,",80,0,40,,1,1,1,0
94FC9S,240422,3213001,48,93,1225,824,4389,4389,COMPLETED,5,"163108,603719,5325538,3213001,",97,0,48,,1,1,1,0
94FQ9N,543394,542346,32,64,676,807,3642,3642,COMPLETED,0,"7326787,542346,",64,0,32,,1,1,1,0
94C4N3,5596,3268000,41,82,795,892,4153,4153,COMPLETED,0,"3268000,",82,0,41,,2,1,1,0
94CA5L,7809778,6176990,187,207,2332,1863,12337,12337,COMPLETED,2,"6176990,",207,0,21,,1,1,1,0
94CMKN,2011179,5025752,35,71,935,752,3298,3298,COMPLETED,0,"5025752,",71,0,35,,1,1,1,0
94D1E5,2536342,1194821,43,87,854,1001,5720,5720,COMPLETED,0,"2267285,7521908,3134358,381076,5303503,2368868,1194821,",87,0,43,,1,1,1,0
94DBCD,7479411,5800254,46,87,1686,981,5803,5803,COMPLETED,4,"5800254,",98,1,46,,1,1,1,0
94FP6L,6893381,89297,38,48,1448,643,4467,2224,COMPLETED,5,"1851821,89297,",77,0,38,,1,1,1,0
94CGDM,1229362,5668977,41,77,1670,875,4019,4900,COMPLETED,1,"5668977,",83,0,41,,1,1,1,0
94E04O,4982997,5965092,44,89,990,966,5955,5955,COMPLETED,4,"966440,7361491,5965092,",89,0,44,,1,1,1,0
94EFB9,2354694,7459647,39,79,914,988,4627,4970,COMPLETED,5,"7251891,345784,1082559,1494445,4290519,7459647,",79,0,39,,2,1,1,0
94G7TJ,1885708,4049878,49,46,515,658,2886,1961,COMPLETED,0,"2057518,2814770,2408122,4049878,",54,0,5,,1,1,1,0
94B702,198677,3309589,34,69,645,858,4042,4042,COMPLETED,5,"3309589,",69,0,34,,1,1,1,0
94C10K,646913,7684328,215,228,3223,2145,14466,13565,COMPLETED,0,"7684328,",239,0,24,,1,1,1,0
94D15Q,2265574,5395122,37,74,609,811,4620,4620,COMPLETED,5,"3536810,7384765,4137240,4304923,5395122,",74,0,37,,1,1,1,0
94D32C,3801,4320058,46,93,1148,1010,6301,6301,COMPLETED,0,"401993,1780546,4560729,345228,1243192,4320058,",93,0,46,,1,1,1,0
94FI9G,7139637,5050778,45,50,696,658,2342,2342,COMPLETED,0,"5346915,7511463,5050778,",50,0,5,,1,1,1,0
94G1HT,308490,771877,35,68,928,710,2647,2647,COMPLETED,4,"771877,",70,0,35,,1,1,1,0
94C0CJ,4286283,2461860,48,90,1399,807,4965,4897,COMPLETED,5,"6407153,934364,2461860,",95,0,48,,1,1,1,0
94CO7B,289189,7445444,47,52,538,544,2608,2608,COMPLETED,5,"7029280,784586,5765147,7445444,",52,0,5,,1,1,1,0
94CPG2,4567753,7511150,35,70,648,822,4573,4218,COMPLETED,0,"3840180,3134358,7511150,",70,0,35,,1,1,1,0
94D1D8,5247097,6452079,25,50,638,515,2483,2483,COMPLETED,0,"6618874,6452079,",50,0,25,,1,1,1,0
94EK9E,1458786,517973,36,68,1212,743,4069,4069,COMPLETED,5,"517973,",71,0,36,,1,1,1,0
94G0J3,246187,7266526,38,75,743,1176,4456,4456,COMPLETED,0,"7266526,",75,0,38,,1,1,1,0
94BBJF,161137,1834976,45,86,1064,694,3931,3931,COMPLETED,5,"6704024,1834976,",89,0,45,,1,1,1,0
94E08N,3935283,2987001,36,72,879,1026,4299,4299,COMPLETED,5,"2291775,199951,617251,144189,1899239,3052251,2987001,",72,0,36,,1,1,1,0
